supplier_id,product_id,unit_price,fixed_order_cost,min_order_qty_units,supplier_capacity_kg,elapsed_shelf_days,lead_time_mean_days,lead_time_std_days
4,765,189.25,26.52,49,888.5,0.01,0.73,0.15
4,766,211.9,26.52,48,689.6,0.01,0.73,0.15
4,768,208.33,26.52,44,634.9,0.01,0.73,0.15
4,769,238.08,26.52,14,602.0,0.01,0.73,0.15
4,77,225.09,26.52,27,499.0,0.01,0.73,0.15
4,770,208.28,26.52,26,738.1,0.01,0.73,0.15
4,774,174.97,26.52,24,605.5,0.01,0.73,0.15
4,775,194.11,26.52,40,816.6,0.01,0.73,0.15
4,776,215.0,26.52,10,751.0,0.01,0.73,0.15
4,777,219.2,26.52,38,857.0,0.01,0.73,0.15
4,779,259.27,26.52,17,819.6,0.01,0.73,0.15
4,783,258.61,26.52,32,486.6,0.01,0.73,0.15
4,784,219.93,26.52,16,557.0,0.01,0.73,0.15
4,789,212.13,26.52,34,487.7,0.01,0.73,0.15
4,79,218.76,26.52,43,669.0,0.01,0.73,0.15
4,790,240.18,26.52,11,516.4,0.01,0.73,0.15
4,791,211.89,26.52,18,590.0,0.01,0.73,0.15
4,793,227.5,26.52,19,696.9,0.01,0.73,0.15
4,796,193.8,26.52,15,646.1,0.01,0.73,0.15
4,797,212.17,26.52,38,688.6,0.01,0.73,0.15
4,798,224.74,26.52,18,544.1,0.01,0.73,0.15
4,799,211.27,26.52,12,731.2,0.01,0.73,0.15
4,80,224.91,26.52,29,837.9,0.01,0.73,0.15
4,802,171.29,26.52,41,724.5,0.01,0.73,0.15
4,804,199.26,26.52,13,849.4,0.01,0.73,0.15
4,809,238.2,26.52,47,667.6,0.01,0.73,0.15
4,810,185.64,26.52,32,561.5,0.01,0.73,0.15
4,815,204.06,26.52,31,791.4,0.01,0.73,0.15
4,820,209.4,26.52,41,529.1,0.01,0.73,0.15
4,822,206.91,26.52,50,695.8,0.01,0.73,0.15
4,824,171.46,26.52,44,889.7,0.01,0.73,0.15
4,826,207.58,26.52,49,725.8,0.01,0.73,0.15
4,829,217.56,26.52,48,531.5,0.01,0.73,0.15
4,83,205.63,26.52,28,801.4,0.01,0.73,0.15
4,830,175.17,26.52,48,851.2,0.01,0.73,0.15
4,831,226.59,26.52,39,804.9,0.01,0.73,0.15
4,832,213.37,26.52,12,838.6,0.01,0.73,0.15
4,833,207.77,26.52,11,730.8,0.01,0.73,0.15
4,834,163.88,26.52,37,849.6,0.01,0.73,0.15
4,835,191.98,26.52,22,674.8,0.01,0.73,0.15
4,836,222.0,26.52,30,724.9,0.01,0.73,0.15
4,839,193.68,26.52,20,543.8,0.01,0.73,0.15
4,84,222.66,26.52,14,592.6,0.01,0.73,0.15
4,841,181.5,26.52,35,561.5,0.01,0.73,0.15
4,843,177.11,26.52,47,770.4,0.01,0.73,0.15
4,845,189.66,26.52,17,667.6,0.01,0.73,0.15
4,846,233.9,26.52,49,754.6,0.01,0.73,0.15
4,847,233.39,26.52,32,669.8,0.01,0.73,0.15
4,848,208.39,26.52,23,481.1,0.01,0.73,0.15
4,85,256.45,26.52,19,503.9,0.01,0.73,0.15
4,850,196.83,26.52,31,566.2,0.01,0.73,0.15
4,851,204.85,26.52,17,746.3,0.01,0.73,0.15
4,853,222.45,26.52,18,826.3,0.01,0.73,0.15
4,855,216.34,26.52,45,562.2,0.01,0.73,0.15
4,856,202.79,26.52,18,762.0,0.01,0.73,0.15
4,857,193.16,26.52,26,552.2,0.01,0.73,0.15
4,858,224.25,26.52,28,758.0,0.01,0.73,0.15
4,860,228.72,26.52,46,601.5,0.01,0.73,0.15
4,861,191.69,26.52,16,650.0,0.01,0.73,0.15
4,864,210.43,26.52,22,642.2,0.01,0.73,0.15
4,9,221.69,26.52,45,560.1,0.01,0.73,0.15
4,90,239.02,26.52,18,681.1,0.01,0.73,0.15
4,92,214.89,26.52,28,697.1,0.01,0.73,0.15
4,93,208.67,26.52,47,514.8,0.01,0.73,0.15
4,94,198.27,26.52,36,768.9,0.01,0.73,0.15
4,97,223.76,26.52,38,575.5,0.01,0.73,0.15
4,99,224.81,26.52,33,631.6,0.01,0.73,0.15
5,93,149.05,60.42,127,1464.2,1.05,2.96,1.18
5,556,151.06,60.42,124,1510.6,1.05,2.96,1.18
5,523,124.47,60.42,132,1773.8,1.05,2.96,1.18
5,822,147.79,60.42,102,1799.0,1.05,2.96,1.18
5,330,141.45,60.42,54,1798.5,1.05,2.96,1.18
5,16,149.96,60.42,183,1243.7,1.05,2.96,1.18
5,217,162.29,60.42,124,1805.7,1.05,2.96,1.18
5,548,151.07,60.42,116,1538.9,1.05,2.96,1.18
5,257,123.93,60.42,81,1480.9,1.05,2.96,1.18
5,492,155.42,60.42,172,1921.0,1.05,2.96,1.18
5,789,151.52,60.42,57,1695.9,1.05,2.96,1.18
5,154,148.37,60.42,169,1737.1,1.05,2.96,1.18
5,649,146.03,60.42,58,1599.7,1.05,2.96,1.18
5,24,148.32,60.42,151,2098.9,1.05,2.96,1.18
5,269,179.56,60.42,139,1266.6,1.05,2.96,1.18
5,419,160.77,60.42,133,2128.2,1.05,2.96,1.18
5,839,138.34,60.42,168,2173.1,1.05,2.96,1.18
5,72,150.75,60.42,71,1787.1,1.05,2.96,1.18
5,810,132.6,60.42,149,2005.5,1.05,2.96,1.18
5,253,135.09,60.42,98,1372.1,1.05,2.96,1.18
5,487,122.87,60.42,52,1923.3,1.05,2.96,1.18
5,10,148.49,60.42,108,1307.9,1.05,2.96,1.18
5,181,159.96,60.42,133,1636.9,1.05,2.96,1.18
5,76,162.44,60.42,66,2083.2,1.05,2.96,1.18
5,425,176.2,60.42,151,2001.9,1.05,2.96,1.18
5,620,165.53,60.42,173,1507.3,1.05,2.96,1.18
5,820,149.57,60.42,75,1789.9,1.05,2.96,1.18
5,219,139.72,60.42,65,1847.0,1.05,2.96,1.18
5,619,138.04,60.42,136,1553.2,1.05,2.96,1.18
5,763,152.52,60.42,142,1293.9,1.05,2.96,1.18
5,601,151.05,60.42,181,1919.6,1.05,2.96,1.18
5,281,162.82,60.42,60,1961.3,1.05,2.96,1.18
5,526,146.87,60.42,124,1610.1,1.05,2.96,1.18
5,194,122.87,60.42,131,1368.4,1.05,2.96,1.18
5,129,164.05,60.42,99,1207.2,1.05,2.96,1.18
5,9,158.35,60.42,90,1216.5,1.05,2.96,1.18
5,474,135.05,60.42,63,1773.4,1.05,2.96,1.18
5,275,157.8,60.42,121,1720.1,1.05,2.96,1.18
5,31,159.68,60.42,96,1446.2,1.05,2.96,1.18
5,132,163.53,60.42,198,2068.3,1.05,2.96,1.18
5,222,146.57,60.42,191,1301.9,1.05,2.96,1.18
5,429,145.94,60.42,120,1672.9,1.05,2.96,1.18
5,370,145.06,60.42,85,1547.9,1.05,2.96,1.18
5,374,171.18,60.42,182,1931.5,1.05,2.96,1.18
5,447,152.87,60.42,126,2223.3,1.05,2.96,1.18
5,297,161.88,60.42,83,1253.9,1.05,2.96,1.18
5,207,173.56,60.42,139,1596.1,1.05,2.96,1.18
5,730,129.44,60.42,163,1897.5,1.05,2.96,1.18
5,23,151.36,60.42,102,1352.3,1.05,2.96,1.18
5,657,165.76,60.42,176,1822.1,1.05,2.96,1.18
5,760,141.97,60.42,56,1585.3,1.05,2.96,1.18
5,150,147.83,60.42,134,2026.1,1.05,2.96,1.18
5,644,149.14,60.42,148,1626.0,1.05,2.96,1.18
5,683,161.54,60.42,200,2198.2,1.05,2.96,1.18
5,776,153.57,60.42,181,1804.3,1.05,2.96,1.18
5,121,145.34,60.42,61,1769.5,1.05,2.96,1.18
5,547,146.23,60.42,146,1275.2,1.05,2.96,1.18
5,26,147.95,60.42,106,1787.0,1.05,2.96,1.18
5,233,162.88,60.42,182,1464.9,1.05,2.96,1.18
5,195,173.91,60.42,150,2180.7,1.05,2.96,1.18
5,784,157.09,60.42,128,1737.4,1.05,2.96,1.18
5,318,159.45,60.42,56,1994.5,1.05,2.96,1.18
5,83,146.88,60.42,135,1310.6,1.05,2.96,1.18
5,435,134.99,60.42,176,1953.3,1.05,2.96,1.18
5,109,148.67,60.42,200,2169.8,1.05,2.96,1.18
5,205,161.33,60.42,71,2035.2,1.05,2.96,1.18
5,140,137.11,60.42,141,1867.5,1.05,2.96,1.18
5,567,150.76,60.42,132,1797.0,1.05,2.96,1.18
5,689,159.75,60.42,194,1550.0,1.05,2.96,1.18
5,63,175.06,60.42,174,2086.6,1.05,2.96,1.18
5,304,146.37,60.42,163,1714.6,1.05,2.96,1.18
5,468,150.51,60.42,162,1979.4,1.05,2.96,1.18
5,160,138.36,60.42,170,2055.1,1.05,2.96,1.18
5,28,141.14,60.42,144,1639.5,1.05,2.96,1.18
5,48,141.1,60.42,141,2141.8,1.05,2.96,1.18
5,509,135.63,60.42,198,2192.3,1.05,2.96,1.18
5,67,141.63,60.42,167,1760.8,1.05,2.96,1.18
5,212,135.3,60.42,111,1786.7,1.05,2.96,1.18
5,843,126.51,60.42,91,1879.8,1.05,2.96,1.18
5,731,136.04,60.42,120,1642.5,1.05,2.96,1.18
5,130,129.1,60.42,78,1318.5,1.05,2.96,1.18
5,728,146.32,60.42,167,2139.4,1.05,2.96,1.18
5,476,148.59,60.42,181,1727.8,1.05,2.96,1.18
5,503,156.7,60.42,86,2126.2,1.05,2.96,1.18
5,832,152.41,60.42,168,1284.9,1.05,2.96,1.18
5,461,139.84,60.42,189,1649.5,1.05,2.96,1.18
5,135,155.92,60.42,85,1453.4,1.05,2.96,1.18
5,164,118.02,60.42,60,2224.3,1.05,2.96,1.18
5,215,80.62,60.42,139,1325.6,1.05,2.96,1.18
5,430,165.72,60.42,99,1646.6,1.05,2.96,1.18
5,335,118.76,60.42,87,1356.9,1.05,2.96,1.18
5,341,143.12,60.42,133,2181.8,1.05,2.96,1.18
5,535,129.01,60.42,133,2030.4,1.05,2.96,1.18
5,120,135.51,60.42,98,2208.8,1.05,2.96,1.18
5,494,160.97,60.42,149,1511.9,1.05,2.96,1.18
5,616,161.65,60.42,115,1517.0,1.05,2.96,1.18
5,647,131.67,60.42,142,1642.3,1.05,2.96,1.18
5,96,71.84,60.42,143,1531.3,1.05,2.96,1.18
5,426,188.97,60.42,168,1683.2,1.05,2.96,1.18
5,443,143.23,60.42,55,1926.6,1.05,2.96,1.18
5,301,166.05,60.42,176,1555.7,1.05,2.96,1.18
5,50,135.6,60.42,133,1469.4,1.05,2.96,1.18
5,448,156.99,60.42,70,1945.6,1.05,2.96,1.18
5,114,173.83,60.42,141,1586.2,1.05,2.96,1.18
5,829,155.4,60.42,165,1579.9,1.05,2.96,1.18
5,586,155.77,60.42,105,1660.3,1.05,2.96,1.18
5,590,156.87,60.42,95,1891.6,1.05,2.96,1.18
5,498,65.93,60.42,152,2210.2,1.05,2.96,1.18
5,315,144.47,60.42,151,1538.8,1.05,2.96,1.18
5,581,147.72,60.42,60,1222.6,1.05,2.96,1.18
5,479,154.05,60.42,187,1565.8,1.05,2.96,1.18
5,75,137.14,60.42,65,1281.6,1.05,2.96,1.18
5,521,173.42,60.42,138,1624.7,1.05,2.96,1.18
5,599,170.43,60.42,82,1550.6,1.05,2.96,1.18
5,692,25.78,60.42,126,1886.0,1.05,2.96,1.18
5,385,168.37,60.42,150,1651.9,1.05,2.96,1.18
5,691,31.4,60.42,114,1720.4,1.05,2.96,1.18
5,346,135.42,60.42,188,1292.6,1.05,2.96,1.18
5,161,141.12,60.42,79,1459.1,1.05,2.96,1.18
5,850,140.59,60.42,73,1935.7,1.05,2.96,1.18
5,200,137.35,60.42,101,1981.1,1.05,2.96,1.18
5,704,125.11,60.42,184,1319.3,1.05,2.96,1.18
5,738,150.53,60.42,78,2178.2,1.05,2.96,1.18
5,356,137.08,60.42,165,1552.8,1.05,2.96,1.18
5,290,145.79,60.42,159,1266.4,1.05,2.96,1.18
5,147,138.32,60.42,70,1629.4,1.05,2.96,1.18
5,33,75.83,60.42,104,2035.5,1.05,2.96,1.18
5,793,162.5,60.42,101,1582.8,1.05,2.96,1.18
5,153,155.0,60.42,195,2014.7,1.05,2.96,1.18
5,218,168.76,60.42,170,1625.3,1.05,2.96,1.18
5,44,174.14,60.42,126,1276.7,1.05,2.96,1.18
5,774,124.98,60.42,189,2139.3,1.05,2.96,1.18
5,3,134.25,60.42,168,2007.8,1.05,2.96,1.18
5,861,136.92,60.42,104,1260.7,1.05,2.96,1.18
5,358,142.76,60.42,112,1878.6,1.05,2.96,1.18
5,516,142.05,60.42,196,2044.7,1.05,2.96,1.18
5,677,151.92,60.42,107,1864.8,1.05,2.96,1.18
5,853,158.89,60.42,164,1950.0,1.05,2.96,1.18
5,627,144.53,60.42,195,2012.6,1.05,2.96,1.18
5,737,153.31,60.42,175,1249.4,1.05,2.96,1.18
5,688,103.51,60.42,162,1435.7,1.05,2.96,1.18
5,256,143.03,60.42,173,1788.5,1.05,2.96,1.18
5,345,128.75,60.42,119,2003.4,1.05,2.96,1.18
5,390,137.11,60.42,68,1310.0,1.05,2.96,1.18
5,458,171.12,60.42,112,1369.4,1.05,2.96,1.18
5,824,122.47,60.42,146,1639.3,1.05,2.96,1.18
5,41,140.8,60.42,175,2103.4,1.05,2.96,1.18
5,830,125.12,60.42,105,1838.5,1.05,2.96,1.18
5,325,183.59,60.42,74,1237.1,1.05,2.96,1.18
5,148,126.58,60.42,142,1411.5,1.05,2.96,1.18
5,235,162.64,60.42,113,2058.9,1.05,2.96,1.18
5,122,140.19,60.42,125,2171.2,1.05,2.96,1.18
5,530,144.91,60.42,101,1692.4,1.05,2.96,1.18
5,553,139.95,60.42,125,1391.2,1.05,2.96,1.18
5,611,176.21,60.42,56,1728.8,1.05,2.96,1.18
5,804,142.33,60.42,172,2113.0,1.05,2.96,1.18
5,610,161.2,60.42,88,1663.6,1.05,2.96,1.18
5,279,147.41,60.42,117,1335.6,1.05,2.96,1.18
5,128,168.24,60.42,116,1996.0,1.05,2.96,1.18
5,607,176.65,60.42,67,2209.6,1.05,2.96,1.18
5,316,138.65,60.42,101,2137.7,1.05,2.96,1.18
5,790,171.56,60.42,99,1765.0,1.05,2.96,1.18
5,172,168.7,60.42,99,1462.7,1.05,2.96,1.18
5,848,148.85,60.42,74,1944.3,1.05,2.96,1.18
5,505,159.25,60.42,113,1600.7,1.05,2.96,1.18
5,486,151.64,60.42,166,1973.4,1.05,2.96,1.18
5,834,117.06,60.42,165,1964.3,1.05,2.96,1.18
5,670,143.62,60.42,165,1361.7,1.05,2.96,1.18
5,294,151.82,60.42,124,1357.0,1.05,2.96,1.18
5,407,151.42,60.42,145,1907.3,1.05,2.96,1.18
5,246,158.94,60.42,176,1652.3,1.05,2.96,1.18
5,684,158.56,60.42,133,2095.3,1.05,2.96,1.18
5,311,140.61,60.42,120,2130.2,1.05,2.96,1.18
5,420,147.39,60.42,54,2137.1,1.05,2.96,1.18
5,126,178.52,60.42,71,1480.1,1.05,2.96,1.18
5,171,166.04,60.42,147,1851.7,1.05,2.96,1.18
5,264,159.81,60.42,50,1342.7,1.05,2.96,1.18
5,319,143.43,60.42,106,2147.6,1.05,2.96,1.18
5,11,152.37,60.42,176,1907.6,1.05,2.96,1.18
5,449,155.29,60.42,167,1521.3,1.05,2.96,1.18
5,414,141.64,60.42,71,1805.1,1.05,2.96,1.18
5,411,134.09,60.42,95,1746.0,1.05,2.96,1.18
5,629,144.86,60.42,52,2129.0,1.05,2.96,1.18
5,190,164.01,60.42,186,1544.7,1.05,2.96,1.18
5,621,139.58,60.42,87,2066.2,1.05,2.96,1.18
5,322,130.86,60.42,70,2184.4,1.05,2.96,1.18
5,802,122.35,60.42,66,2165.3,1.05,2.96,1.18
5,110,123.16,60.42,175,1713.1,1.05,2.96,1.18
5,846,167.07,60.42,192,1593.9,1.05,2.96,1.18
5,472,157.13,60.42,101,1286.8,1.05,2.96,1.18
5,343,145.32,60.42,189,2144.4,1.05,2.96,1.18
5,152,116.82,60.42,105,2003.0,1.05,2.96,1.18
5,309,80.5,60.42,148,1432.0,1.05,2.96,1.18
5,450,141.73,60.42,156,1702.3,1.05,2.96,1.18
5,191,140.17,60.42,61,2244.1,1.05,2.96,1.18
5,179,134.47,60.42,54,1258.8,1.05,2.96,1.18
5,577,177.47,60.42,110,1518.9,1.05,2.96,1.18
5,174,140.4,60.42,195,2058.5,1.05,2.96,1.18
5,64,159.9,60.42,104,1947.2,1.05,2.96,1.18
5,609,152.17,60.42,106,2086.3,1.05,2.96,1.18
5,387,152.38,60.42,189,1558.7,1.05,2.96,1.18
5,143,155.15,60.42,76,1259.5,1.05,2.96,1.18
5,39,148.76,60.42,151,1515.9,1.05,2.96,1.18
5,367,147.03,60.42,82,1698.4,1.05,2.96,1.18
5,615,171.37,60.42,132,2024.0,1.05,2.96,1.18
5,845,135.47,60.42,65,2101.1,1.05,2.96,1.18
5,396,135.78,60.42,92,1630.5,1.05,2.96,1.18
5,380,168.6,60.42,132,1218.5,1.05,2.96,1.18
5,836,158.57,60.42,115,1844.2,1.05,2.96,1.18
5,765,135.18,60.42,61,1338.2,1.05,2.96,1.18
5,2,148.3,60.42,119,2017.6,1.05,2.96,1.18
5,424,130.87,60.42,168,1427.6,1.05,2.96,1.18
5,168,140.38,60.42,183,1934.4,1.05,2.96,1.18
5,12,150.85,60.42,107,1541.1,1.05,2.96,1.18
5,223,160.53,60.42,185,1299.8,1.05,2.96,1.18
5,355,152.61,60.42,149,1565.8,1.05,2.96,1.18
5,482,148.53,60.42,193,2036.9,1.05,2.96,1.18
5,134,167.6,60.42,113,1469.6,1.05,2.96,1.18
5,138,129.14,60.42,127,1202.2,1.05,2.96,1.18
5,1,85.87,60.42,58,2160.3,1.05,2.96,1.18
5,302,123.63,60.42,63,1633.9,1.05,2.96,1.18
5,454,146.0,60.42,88,1398.4,1.05,2.96,1.18
5,484,145.74,60.42,131,1359.9,1.05,2.96,1.18
5,628,170.67,60.42,70,1679.8,1.05,2.96,1.18
5,102,146.89,60.42,50,1483.9,1.05,2.96,1.18
5,25,134.81,60.42,162,1558.9,1.05,2.96,1.18
5,141,128.58,60.42,147,1612.2,1.05,2.96,1.18
5,209,152.47,60.42,65,1419.9,1.05,2.96,1.18
5,459,136.27,60.42,185,1629.5,1.05,2.96,1.18
5,97,159.83,60.42,185,1609.9,1.05,2.96,1.18
5,693,154.18,60.42,186,1672.0,1.05,2.96,1.18
5,748,136.5,60.42,69,1858.0,1.05,2.96,1.18
5,712,130.52,60.42,98,1364.1,1.05,2.96,1.18
5,261,128.78,60.42,188,1965.6,1.05,2.96,1.18
5,478,164.7,60.42,165,1824.6,1.05,2.96,1.18
5,754,156.34,60.42,155,2245.6,1.05,2.96,1.18
5,531,158.19,60.42,186,1267.2,1.05,2.96,1.18
5,562,158.59,60.42,68,2106.5,1.05,2.96,1.18
5,291,151.2,60.42,193,1701.9,1.05,2.96,1.18
5,546,81.8,60.42,177,2131.9,1.05,2.96,1.18
5,528,139.26,60.42,139,1934.1,1.05,2.96,1.18
5,791,151.35,60.42,77,1596.1,1.05,2.96,1.18
5,260,161.39,60.42,113,1893.4,1.05,2.96,1.18
5,392,114.36,60.42,115,1585.7,1.05,2.96,1.18
5,288,155.62,60.42,198,1611.6,1.05,2.96,1.18
5,240,145.17,60.42,178,1896.5,1.05,2.96,1.18
5,536,155.86,60.42,118,1891.0,1.05,2.96,1.18
5,777,156.57,60.42,166,2120.4,1.05,2.96,1.18
5,797,151.55,60.42,104,1866.7,1.05,2.96,1.18
5,755,154.33,60.42,80,1573.7,1.05,2.96,1.18
5,751,167.15,60.42,61,1478.3,1.05,2.96,1.18
5,163,148.24,60.42,121,1822.8,1.05,2.96,1.18
5,66,166.8,60.42,182,2142.7,1.05,2.96,1.18
5,277,158.46,60.42,119,1788.8,1.05,2.96,1.18
5,583,129.57,60.42,79,1753.4,1.05,2.96,1.18
5,58,179.26,60.42,145,2245.0,1.05,2.96,1.18
5,187,164.08,60.42,188,2025.6,1.05,2.96,1.18
6,774,124.98,64.92,101,1830.2,1.07,2.24,0.89
6,669,134.86,64.92,183,1860.7,1.07,2.24,0.89
6,620,165.53,64.92,126,2206.2,1.07,2.24,0.89
6,486,151.64,64.92,179,1725.8,1.07,2.24,0.89
6,163,148.24,64.92,167,1873.6,1.07,2.24,0.89
6,38,146.4,64.92,146,1786.8,1.07,2.24,0.89
6,516,142.05,64.92,171,1308.3,1.07,2.24,0.89
6,174,140.4,64.92,154,2067.4,1.07,2.24,0.89
6,161,141.12,64.92,97,1769.8,1.07,2.24,0.89
6,356,137.08,64.92,117,2185.9,1.07,2.24,0.89
6,403,149.75,64.92,84,1485.7,1.07,2.24,0.89
6,220,145.27,64.92,165,1592.1,1.07,2.24,0.89
6,2,148.3,64.92,175,2195.0,1.07,2.24,0.89
6,23,151.36,64.92,166,1882.9,1.07,2.24,0.89
6,223,160.53,64.92,199,2011.9,1.07,2.24,0.89
6,783,184.72,64.92,61,1734.1,1.07,2.24,0.89
6,430,165.72,64.92,176,1973.1,1.07,2.24,0.89
6,850,140.59,64.92,101,1745.9,1.07,2.24,0.89
6,489,136.89,64.92,68,1895.6,1.07,2.24,0.89
6,243,114.29,64.92,184,1789.4,1.07,2.24,0.89
6,524,155.47,64.92,198,1217.2,1.07,2.24,0.89
6,473,149.66,64.92,97,2004.8,1.07,2.24,0.89
6,316,138.65,64.92,79,1814.2,1.07,2.24,0.89
6,90,170.73,64.92,144,1471.9,1.07,2.24,0.89
6,65,152.68,64.92,139,1235.0,1.07,2.24,0.89
6,167,175.9,64.92,192,1576.7,1.07,2.24,0.89
6,729,136.54,64.92,141,2033.3,1.07,2.24,0.89
6,318,159.45,64.92,92,1652.4,1.07,2.24,0.89
6,169,162.51,64.92,155,2014.5,1.07,2.24,0.89
6,303,130.31,64.92,98,1764.2,1.07,2.24,0.89
6,125,158.88,64.92,57,1288.5,1.07,2.24,0.89
6,831,161.85,64.92,67,1821.8,1.07,2.24,0.89
6,739,142.73,64.92,107,1366.3,1.07,2.24,0.89
6,191,140.17,64.92,88,1314.8,1.07,2.24,0.89
6,12,150.85,64.92,94,1615.5,1.07,2.24,0.89
6,768,148.81,64.92,59,1944.7,1.07,2.24,0.89
6,24,148.32,64.92,200,1915.2,1.07,2.24,0.89
6,70,84.12,64.92,143,1588.9,1.07,2.24,0.89
6,22,146.58,64.92,104,1862.1,1.07,2.24,0.89
6,639,160.23,64.92,79,2008.0,1.07,2.24,0.89
6,610,161.2,64.92,118,2071.9,1.07,2.24,0.89
6,92,153.49,64.92,159,1753.4,1.07,2.24,0.89
6,521,173.42,64.92,92,2205.6,1.07,2.24,0.89
6,135,155.92,64.92,163,2113.5,1.07,2.24,0.89
6,139,137.31,64.92,170,2046.7,1.07,2.24,0.89
6,246,158.94,64.92,123,2013.6,1.07,2.24,0.89
6,545,133.19,64.92,81,2096.5,1.07,2.24,0.89
6,212,135.3,64.92,149,1744.2,1.07,2.24,0.89
6,210,185.19,64.92,80,1487.2,1.07,2.24,0.89
6,122,140.19,64.92,169,1798.4,1.07,2.24,0.89
6,385,168.37,64.92,113,2019.3,1.07,2.24,0.89
6,476,148.59,64.92,137,1309.6,1.07,2.24,0.89
6,238,175.65,64.92,118,1791.6,1.07,2.24,0.89
6,672,153.61,64.92,165,1317.5,1.07,2.24,0.89
6,638,138.65,64.92,132,1648.4,1.07,2.24,0.89
6,182,137.21,64.92,94,1548.5,1.07,2.24,0.89
6,306,159.23,64.92,194,2234.0,1.07,2.24,0.89
6,85,183.18,64.92,83,1299.7,1.07,2.24,0.89
6,588,167.36,64.92,187,2035.3,1.07,2.24,0.89
6,71,151.49,64.92,192,1774.8,1.07,2.24,0.89
6,325,183.59,64.92,97,1561.5,1.07,2.24,0.89
6,665,113.97,64.92,131,1670.8,1.07,2.24,0.89
6,775,138.65,64.92,85,2075.5,1.07,2.24,0.89
6,472,157.13,64.92,87,1224.9,1.07,2.24,0.89
6,505,159.25,64.92,124,1638.3,1.07,2.24,0.89
6,80,160.65,64.92,86,1698.4,1.07,2.24,0.89
6,809,170.14,64.92,160,1672.9,1.07,2.24,0.89
6,13,148.35,64.92,108,1919.8,1.07,2.24,0.89
6,668,177.92,64.92,116,1900.7,1.07,2.24,0.89
6,764,167.66,64.92,121,1219.8,1.07,2.24,0.89
6,358,142.76,64.92,184,1930.3,1.07,2.24,0.89
6,280,152.44,64.92,92,1417.5,1.07,2.24,0.89
6,208,131.19,64.92,88,1722.1,1.07,2.24,0.89
6,25,134.81,64.92,186,2126.3,1.07,2.24,0.89
6,731,136.04,64.92,200,1819.8,1.07,2.24,0.89
6,307,134.28,64.92,112,2089.0,1.07,2.24,0.89
6,97,159.83,64.92,70,2212.3,1.07,2.24,0.89
6,507,140.93,64.92,176,1844.4,1.07,2.24,0.89
6,704,125.11,64.92,130,1830.4,1.07,2.24,0.89
6,737,153.31,64.92,134,2037.0,1.07,2.24,0.89
6,181,159.96,64.92,86,1827.8,1.07,2.24,0.89
6,255,144.1,64.92,62,1745.9,1.07,2.24,0.89
6,297,161.88,64.92,91,1216.8,1.07,2.24,0.89
6,424,130.87,64.92,115,1453.8,1.07,2.24,0.89
6,855,154.53,64.92,193,1959.7,1.07,2.24,0.89
6,154,148.37,64.92,182,1628.9,1.07,2.24,0.89
6,694,135.48,64.92,200,1918.6,1.07,2.24,0.89
6,755,154.33,64.92,142,1564.5,1.07,2.24,0.89
6,283,157.02,64.92,190,1788.9,1.07,2.24,0.89
6,107,153.08,64.92,132,1722.9,1.07,2.24,0.89
6,217,162.29,64.92,187,1873.6,1.07,2.24,0.89
6,535,129.01,64.92,76,1487.3,1.07,2.24,0.89
6,581,147.72,64.92,109,2081.9,1.07,2.24,0.89
6,515,158.5,64.92,77,1570.5,1.07,2.24,0.89
6,63,175.06,64.92,81,1679.7,1.07,2.24,0.89
6,392,114.36,64.92,152,1785.9,1.07,2.24,0.89
6,503,156.7,64.92,62,1229.8,1.07,2.24,0.89
6,830,125.12,64.92,73,1472.6,1.07,2.24,0.89
6,301,166.05,64.92,80,1610.8,1.07,2.24,0.89
6,259,157.68,64.92,150,2030.1,1.07,2.24,0.89
6,645,155.47,64.92,186,1870.9,1.07,2.24,0.89
6,414,141.64,64.92,117,1296.1,1.07,2.24,0.89
6,253,135.09,64.92,158,1602.0,1.07,2.24,0.89
6,708,144.77,64.92,89,2237.8,1.07,2.24,0.89
6,397,167.06,64.92,148,1299.7,1.07,2.24,0.89
6,438,176.86,64.92,134,1568.7,1.07,2.24,0.89
6,128,168.24,64.92,162,1430.9,1.07,2.24,0.89
6,119,149.08,64.92,53,1252.5,1.07,2.24,0.89
6,229,145.18,64.92,165,1390.3,1.07,2.24,0.89
6,232,167.57,64.92,119,1507.9,1.07,2.24,0.89
6,500,136.24,64.92,133,1520.7,1.07,2.24,0.89
6,345,128.75,64.92,154,1686.0,1.07,2.24,0.89
6,171,166.04,64.92,134,1452.6,1.07,2.24,0.89
6,242,143.91,64.92,73,1245.0,1.07,2.24,0.89
6,321,138.53,64.92,51,2199.8,1.07,2.24,0.89
6,200,137.35,64.92,63,1696.7,1.07,2.24,0.89
6,450,141.73,64.92,154,1651.2,1.07,2.24,0.89
6,264,159.81,64.92,169,1524.1,1.07,2.24,0.89
6,655,155.05,64.92,111,1324.4,1.07,2.24,0.89
6,651,149.88,64.92,72,1200.9,1.07,2.24,0.89
6,187,164.08,64.92,160,1903.5,1.07,2.24,0.89
6,615,171.37,64.92,51,2138.1,1.07,2.24,0.89
6,389,132.79,64.92,62,2007.0,1.07,2.24,0.89
6,343,145.32,64.92,60,1452.1,1.07,2.24,0.89
6,363,133.74,64.92,197,1527.9,1.07,2.24,0.89
6,113,150.56,64.92,193,1494.1,1.07,2.24,0.89
6,346,135.42,64.92,54,1396.7,1.07,2.24,0.89
